id_projeto;id_pavimento;nome_pavimento;id_atividade;servico_atividade;unidade_nome;unidade_tipo;unidade_quantidade_max;id_servico;nome_servico;unidade_servico_nome;unidade_servico_tipo;unidade_servico_quantidade_max
15615;546855;BL 01 - PAV 7;14445368;DESENGROSSO;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;14445438;CER - REVISÃO CERAMICA;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;14445561;ESQ - ARREMATE DE CAIXILHO;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;14445629;SILICONE NO BATENTE DAS PORTAS;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;14445860;LIMPEZA FINAL;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;14447047;VISTORIA;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;25308516;PINT- PINTURA INTERNA 1ª DEMÃO (PINTURA);Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;25309358;FOR - SANCA DE GESSO;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;25330028;CER - PISO CERÂMICO/DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;25335497;LOUÇAS (TANQUE);Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;34712028;REVISÃO CERÂMICA;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;34712069;RETOQUES DE PINTURA.;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;34712454;LUMINARIAS E SENSORES HALL;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;34712527;SINALIZAÇÃO/EXTINTORES INCÊNDIO HALL;Percentual;quantity;100.0;;;;;
15615;546855;BL 01 - PAV 7;34716903;VISTORIA.;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14432625;FUN- FUNDAÇÃO RASA;Percentual;quantity;100.0;4203679;MELHORAMENTO DE SOLO;Percentual;quantity;100.0
15615;546861;BL 02-TERREO;14432625;FUN- FUNDAÇÃO RASA;Percentual;quantity;100.0;4203680;RADIER PROTENDIDO;Percentual;quantity;100.0
15615;546861;BL 02-TERREO;14432625;FUN- FUNDAÇÃO RASA;Percentual;quantity;100.0;4203681;LAJE FALSA;Percentual;quantity;100.0
15615;546861;BL 02-TERREO;14433975;EST - PISO DO TÉRREO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14439298;EST-ESTRUTURA;Percentual;quantity;100.0;4206448;ARMAÇÃO;Percentual;quantity;100.0
15615;546861;BL 02-TERREO;14439298;EST-ESTRUTURA;Percentual;quantity;100.0;4206449;INSTALAÇÕES ELETRICAS E HIDRAULICAS;Percentual;quantity;100.0
15615;546861;BL 02-TERREO;14439298;EST-ESTRUTURA;Percentual;quantity;100.0;4206450;MOPNTAGEM DE FORMA;Percentual;quantity;100.0
15615;546861;BL 02-TERREO;14439298;EST-ESTRUTURA;Percentual;quantity;100.0;4206451;CONCRETAGEM;Percentual;quantity;100.0
15615;546861;BL 02-TERREO;14439835;HID - PRUMADA HIDRÁULICA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14439930;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14439971;ESQ - ESQUADRIA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440011;CON-CONTRA PISO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440052;ACB -MASSA REGULARIZADORA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440135;DRY - GUIA E MONTANTE;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440200;ELE - TUB. ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440281;HID - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440376;HID - DIST. HIDRÁULICA AÉREA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440455;HID - ARANHAS E FECHAMENTOS;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440535;HID - TESTE DE TUBULAÇÃO DE ESGOTO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440604;DRY - CHAPEAMNTO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440692;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440757;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14440838;IMP - TESTE DE IMPERMEABILIZAÇÃO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14443482;CER - REVESTIMENTO CERAMICO BANHO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14443562;CER - REVESTIMENTO CERAMICO APTO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14443679;FOR - FORRO DE GESSO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14443746;FOR - FORRO DO HALL;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14443816;PINT- PINTURA INTERNA 1ª DEMÃO (SELADOR + MASSA CORRIDA);Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14443947;MAD - PORTA DE ENTRADA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14444017;ELE - ENFIAÇÃO ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14444134;MAD - PORTA INTERNA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14444200;MAD - ALIZAR;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14444973;LOUÇAS (BACIAS);Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445095;GRA-BANCADAS DE GRANITO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445164;METAIS E ACESSORIOS;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445234;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445301;TESTE FUNCIONAL;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445369;DESENGROSSO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445439;CER - REVISÃO CERAMICA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445562;ESQ - ARREMATE DE CAIXILHO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445630;SILICONE NO BATENTE DAS PORTAS;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;14445701;RETOQUE DE PINTURA;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;25308517;PINT- PINTURA INTERNA 1ª DEMÃO (PINTURA);Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;25309359;FOR - SANCA DE GESSO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;25330029;CER - PISO CERÂMICO/DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;25335498;LOUÇAS (TANQUE);Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;34712068;RETOQUES DE PINTURA.;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;34712453;LUMINARIAS E SENSORES HALL;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;34712526;SINALIZAÇÃO/EXTINTORES INCÊNDIO HALL;Percentual;quantity;100.0;;;;;
15615;546861;BL 02-TERREO;34716902;VISTORIA.;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14439364;EST-ESTRUTURA;Percentual;quantity;100.0;4206452;ARMAÇÃO;Percentual;quantity;100.0
15615;546866;BL 02 - PAV 1;14439364;EST-ESTRUTURA;Percentual;quantity;100.0;4206453;INSTALAÇÕES ELETRICAS E HIDRAULICAS;Percentual;quantity;100.0
15615;546866;BL 02 - PAV 1;14439364;EST-ESTRUTURA;Percentual;quantity;100.0;4206454;MOPNTAGEM DE FORMA;Percentual;quantity;100.0
15615;546866;BL 02 - PAV 1;14439364;EST-ESTRUTURA;Percentual;quantity;100.0;4206455;CONCRETAGEM;Percentual;quantity;100.0
15615;546866;BL 02 - PAV 1;14439836;HID - PRUMADA HIDRÁULICA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14439931;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14439972;ESQ - ESQUADRIA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440012;CON-CONTRA PISO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440053;ACB -MASSA REGULARIZADORA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440136;DRY - GUIA E MONTANTE;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440201;ELE - TUB. ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440282;HID - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440377;HID - DIST. HIDRÁULICA AÉREA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440456;HID - ARANHAS E FECHAMENTOS;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440536;HID - TESTE DE TUBULAÇÃO DE ESGOTO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440605;DRY - CHAPEAMNTO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440693;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440758;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14440839;IMP - TESTE DE IMPERMEABILIZAÇÃO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14443483;CER - REVESTIMENTO CERAMICO BANHO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14443563;CER - REVESTIMENTO CERAMICO APTO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14443680;FOR - FORRO DE GESSO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14443747;FOR - FORRO DO HALL;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14443817;PINT- PINTURA INTERNA 1ª DEMÃO (SELADOR + MASSA CORRIDA);Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14443948;MAD - PORTA DE ENTRADA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14444018;ELE - ENFIAÇÃO ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14444135;MAD - PORTA INTERNA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14444201;MAD - ALIZAR;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14444974;LOUÇAS (BACIAS);Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445096;GRA-BANCADAS DE GRANITO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445165;METAIS E ACESSORIOS;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445235;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445302;TESTE FUNCIONAL;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445370;DESENGROSSO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445440;CER - REVISÃO CERAMICA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445563;ESQ - ARREMATE DE CAIXILHO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445631;SILICONE NO BATENTE DAS PORTAS;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445702;RETOQUE DE PINTURA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14445862;LIMPEZA FINAL;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;14446922;VISTORIA;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;25308518;PINT- PINTURA INTERNA 1ª DEMÃO (PINTURA);Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;25309360;FOR - SANCA DE GESSO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;25330030;CER - PISO CERÂMICO/DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;25335499;LOUÇAS (TANQUE);Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;34712067;RETOQUES DE PINTURA.;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;34712452;LUMINARIAS E SENSORES HALL;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;34712525;SINALIZAÇÃO/EXTINTORES INCÊNDIO HALL;Percentual;quantity;100.0;;;;;
15615;546866;BL 02 - PAV 1;34716901;VISTORIA.;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14439365;EST-ESTRUTURA;Percentual;quantity;100.0;4206456;ARMAÇÃO;Percentual;quantity;100.0
15615;546869;BL 02 - PAV 2;14439365;EST-ESTRUTURA;Percentual;quantity;100.0;4206457;INSTALAÇÕES ELETRICAS E HIDRAULICAS;Percentual;quantity;100.0
15615;546869;BL 02 - PAV 2;14439365;EST-ESTRUTURA;Percentual;quantity;100.0;4206458;MOPNTAGEM DE FORMA;Percentual;quantity;100.0
15615;546869;BL 02 - PAV 2;14439365;EST-ESTRUTURA;Percentual;quantity;100.0;4206459;CONCRETAGEM;Percentual;quantity;100.0
15615;546869;BL 02 - PAV 2;14439837;HID - PRUMADA HIDRÁULICA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14439932;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14439973;ESQ - ESQUADRIA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440013;CON-CONTRA PISO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440054;ACB -MASSA REGULARIZADORA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440137;DRY - GUIA E MONTANTE;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440202;ELE - TUB. ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440283;HID - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440378;HID - DIST. HIDRÁULICA AÉREA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440457;HID - ARANHAS E FECHAMENTOS;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440537;HID - TESTE DE TUBULAÇÃO DE ESGOTO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440606;DRY - CHAPEAMNTO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440694;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440759;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14440840;IMP - TESTE DE IMPERMEABILIZAÇÃO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14443484;CER - REVESTIMENTO CERAMICO BANHO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14443564;CER - REVESTIMENTO CERAMICO APTO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14443681;FOR - FORRO DE GESSO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14443748;FOR - FORRO DO HALL;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14443818;PINT- PINTURA INTERNA 1ª DEMÃO (SELADOR + MASSA CORRIDA);Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14443949;MAD - PORTA DE ENTRADA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14444019;ELE - ENFIAÇÃO ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14444136;MAD - PORTA INTERNA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14444202;MAD - ALIZAR;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14444975;LOUÇAS (BACIAS);Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445097;GRA-BANCADAS DE GRANITO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445166;METAIS E ACESSORIOS;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445236;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445303;TESTE FUNCIONAL;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445371;DESENGROSSO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445441;CER - REVISÃO CERAMICA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445564;ESQ - ARREMATE DE CAIXILHO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445632;SILICONE NO BATENTE DAS PORTAS;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445703;RETOQUE DE PINTURA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14445863;LIMPEZA FINAL;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;14446923;VISTORIA;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;23805661;CER - REVESTIMENTO CERAMICO BANHO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;25308519;PINT- PINTURA INTERNA 1ª DEMÃO (PINTURA);Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;25309361;FOR - SANCA DE GESSO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;25330031;CER - PISO CERÂMICO/DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;25335500;LOUÇAS (TANQUE);Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;34712066;RETOQUES DE PINTURA.;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;34712451;LUMINARIAS E SENSORES HALL;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;34712524;SINALIZAÇÃO/EXTINTORES INCÊNDIO HALL;Percentual;quantity;100.0;;;;;
15615;546869;BL 02 - PAV 2;34716900;VISTORIA.;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14439366;EST-ESTRUTURA;Percentual;quantity;100.0;4206460;ARMAÇÃO;Percentual;quantity;100.0
15615;546871;BL 02 - PAV 3;14439366;EST-ESTRUTURA;Percentual;quantity;100.0;4206461;INSTALAÇÕES ELETRICAS E HIDRAULICAS;Percentual;quantity;100.0
15615;546871;BL 02 - PAV 3;14439366;EST-ESTRUTURA;Percentual;quantity;100.0;4206462;MOPNTAGEM DE FORMA;Percentual;quantity;100.0
15615;546871;BL 02 - PAV 3;14439366;EST-ESTRUTURA;Percentual;quantity;100.0;4206463;CONCRETAGEM;Percentual;quantity;100.0
15615;546871;BL 02 - PAV 3;14439838;HID - PRUMADA HIDRÁULICA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14439933;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14439974;ESQ - ESQUADRIA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440014;CON-CONTRA PISO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440055;ACB -MASSA REGULARIZADORA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440138;DRY - GUIA E MONTANTE;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440203;ELE - TUB. ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440284;HID - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440379;HID - DIST. HIDRÁULICA AÉREA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440458;HID - ARANHAS E FECHAMENTOS;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440538;HID - TESTE DE TUBULAÇÃO DE ESGOTO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440607;DRY - CHAPEAMNTO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440695;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440760;IMP - IMPERMEABILIZAÇÃO DE SACADA/ LAJE TÉCNICA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14440841;IMP - TESTE DE IMPERMEABILIZAÇÃO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14443485;CER - REVESTIMENTO CERAMICO BANHO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14443565;CER - REVESTIMENTO CERAMICO APTO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14443682;FOR - FORRO DE GESSO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14443749;FOR - FORRO DO HALL;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14443819;PINT- PINTURA INTERNA 1ª DEMÃO (SELADOR + MASSA CORRIDA);Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14443950;MAD - PORTA DE ENTRADA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14444020;ELE - ENFIAÇÃO ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14444137;MAD - PORTA INTERNA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14444203;MAD - ALIZAR;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14444976;LOUÇAS (BACIAS);Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445098;GRA-BANCADAS DE GRANITO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445167;METAIS E ACESSORIOS;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445237;ELE - MONTAGEM DOS QUADROS ELÉTRICOS;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445304;TESTE FUNCIONAL;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445372;DESENGROSSO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445442;CER - REVISÃO CERAMICA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445565;ESQ - ARREMATE DE CAIXILHO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445633;SILICONE NO BATENTE DAS PORTAS;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445704;RETOQUE DE PINTURA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14445864;LIMPEZA FINAL;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;14446924;VISTORIA;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;25308520;PINT- PINTURA INTERNA 1ª DEMÃO (PINTURA);Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;25309362;FOR - SANCA DE GESSO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;25330032;CER - PISO CERÂMICO/DIVIBOX/SOLEIRA APTO;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;25335501;LOUÇAS (TANQUE);Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;34712065;RETOQUES DE PINTURA.;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;34712450;LUMINARIAS E SENSORES HALL;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;34712523;SINALIZAÇÃO/EXTINTORES INCÊNDIO HALL;Percentual;quantity;100.0;;;;;
15615;546871;BL 02 - PAV 3;34716899;VISTORIA.;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14439367;EST-ESTRUTURA;Percentual;quantity;100.0;4206464;ARMAÇÃO;Percentual;quantity;100.0
15615;546873;BL 02 - PAV 4;14439367;EST-ESTRUTURA;Percentual;quantity;100.0;4206465;INSTALAÇÕES ELETRICAS E HIDRAULICAS;Percentual;quantity;100.0
15615;546873;BL 02 - PAV 4;14439367;EST-ESTRUTURA;Percentual;quantity;100.0;4206466;MOPNTAGEM DE FORMA;Percentual;quantity;100.0
15615;546873;BL 02 - PAV 4;14439367;EST-ESTRUTURA;Percentual;quantity;100.0;4206467;CONCRETAGEM;Percentual;quantity;100.0
15615;546873;BL 02 - PAV 4;14439839;HID - PRUMADA HIDRÁULICA;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14439934;ESQ - PINGADEIRA;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14439975;ESQ - ESQUADRIA;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440015;CON-CONTRA PISO;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440056;ACB -MASSA REGULARIZADORA;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440139;DRY - GUIA E MONTANTE;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440204;ELE - TUB. ELÉTRICA;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440285;HID - KIT HIDRÁULICO;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440380;HID - DIST. HIDRÁULICA AÉREA;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440459;HID - ARANHAS E FECHAMENTOS;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440539;HID - TESTE DE TUBULAÇÃO DE ESGOTO;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440608;DRY - CHAPEAMNTO;Percentual;quantity;100.0;;;;;
15615;546873;BL 02 - PAV 4;14440696;IMP - IMPERMEABILIZAÇÃO DE ÁREA MOLHADA;Percentual;quantity;100.0;;;;;
